"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260419","6호선","한강진","9307","10227","20260422",""
"20260419","6호선","버티고개","1474","1528","20260422",""
"20260419","6호선","약수","2107","2172","20260422",""
"20260419","6호선","청구","2315","2136","20260422",""
"20260419","6호선","신당","5905","6171","20260422",""
"20260419","6호선","동묘앞","9381","8733","20260422",""
"20260419","6호선","창신","2084","1774","20260422",""
"20260419","6호선","보문","5214","5252","20260422",""
"20260419","6호선","안암(고대병원앞)","5547","6107","20260422",""
"20260419","6호선","고려대(종암)","5456","5364","20260422",""
"20260419","6호선","월곡(동덕여대)","6568","6454","20260422",""
"20260419","6호선","상월곡(한국과학기술연구원)","4183","3766","20260422",""
"20260419","6호선","돌곶이","7507","7216","20260422",""
"20260419","6호선","석계","7454","7756","20260422",""
"20260419","6호선","태릉입구","3960","4226","20260422",""
"20260419","6호선","화랑대(서울여대입구)","5883","5301","20260422",""
"20260419","6호선","봉화산(서울의료원)","4703","4573","20260422",""
"20260419","5호선","방화","4524","4483","20260422",""
"20260419","7호선","마들","7380","6939","20260422",""
"20260419","7호선","노원","13171","13176","20260422",""
"20260419","7호선","중계","8974","8606","20260422",""
"20260419","7호선","하계","10971","10254","20260422",""
"20260419","7호선","공릉(서울과학기술대)","7715","8117","20260422",""
"20260419","7호선","태릉입구","5724","5396","20260422",""
"20260419","7호선","먹골","6589","6626","20260422",""
"20260419","7호선","중화","6908","6762","20260422",""
"20260419","7호선","상봉","12205","11749","20260422",""
"20260419","7호선","면목","9167","9032","20260422",""
"20260419","7호선","사가정","10855","10606","20260422",""
"20260419","7호선","용마산(용마폭포공원)","3609","4244","20260422",""
"20260419","7호선","중곡","6556","6324","20260422",""
"20260419","7호선","군자(능동)","10698","7845","20260422",""
"20260419","7호선","어린이대공원(세종대)","11447","11811","20260422",""
"20260419","7호선","건대입구","10014","10290","20260422",""
"20260419","7호선","자양(뚝섬한강공원)","13640","12879","20260422",""
"20260419","7호선","청담","8266","8857","20260422",""
"20260419","7호선","강남구청","6520","7060","20260422",""
"20260419","7호선","학동","8413","8761","20260422",""
"20260419","7호선","논현","7364","7864","20260422",""
"20260419","7호선","반포","4335","4336","20260422",""
"20260419","7호선","고속터미널","16759","10743","20260422",""
"20260419","7호선","내방","6803","6977","20260422",""
"20260419","7호선","이수","10612","10089","20260422",""
"20260419","7호선","남성","6737","6848","20260422",""
"20260419","7호선","숭실대입구(살피재)","7285","7758","20260422",""
"20260419","7호선","상도","6831","6906","20260422",""
"20260419","7호선","장승배기","5616","5696","20260422",""
"20260419","7호선","신대방삼거리","9169","9090","20260422",""
"20260419","7호선","보라매","4176","4311","20260422",""
"20260419","7호선","신풍","7473","7182","20260422",""
"20260419","7호선","대림(구로구청)","9783","9264","20260422",""
"20260419","7호선","남구로","7802","7608","20260422",""
"20260419","7호선","가산디지털단지","12228","11384","20260422",""
"20260419","7호선","철산","12522","12495","20260422",""
"20260419","7호선","광명사거리","14807","14759","20260422",""
"20260419","7호선","천왕","6159","6133","20260422",""
"20260419","7호선","온수(성공회대입구)","4919","4959","20260422",""
"20260419","8호선","암사역사공원","4088","3742","20260422",""
"20260419","8호선","암사","9947","9509","20260422",""
"20260419","8호선","천호(풍납토성)","12930","14417","20260422",""
"20260419","8호선","강동구청","5996","5949","20260422",""
"20260419","8호선","몽촌토성(평화의문)","6209","6535","20260422",""
"20260419","8호선","잠실(송파구청)","15635","17067","20260422",""
"20260419","8호선","석촌","5897","7274","20260422",""
"20260419","8호선","송파","5713","5760","20260422",""
"20260419","8호선","가락시장","4014","4939","20260422",""
"20260419","8호선","문정","8226","8705","20260422",""
"20260419","8호선","장지","10545","10084","20260422",""
"20260419","8호선","복정","6156","5611","20260422",""
"20260419","8호선","산성","4026","4299","20260422",""
"20260419","8호선","남한산성입구(성남법원.검찰청)","7675","7021","20260422",""
"20260419","8호선","단대오거리","7273","7218","20260422",""
"20260419","8호선","신흥","3813","4042","20260422",""
"20260419","8호선","수진","4175","3925","20260422",""
"20260419","8호선","모란","7475","5820","20260422",""
"20260419","8호선","남위례","4569","4586","20260422",""
"20260419","9호선","개화","1351","1198","20260422",""
"20260419","9호선","김포공항","4979","9706","20260422",""
"20260419","9호선","공항시장","2029","2162","20260422",""
"20260419","9호선","신방화","4158","4163","20260422",""
"20260419","9호선","마곡나루(서울식물원)","9186","8991","20260422",""
"20260419","9호선","양천향교","5185","5446","20260422",""
"20260419","9호선","가양","13754","13363","20260422",""
"20260419","9호선","증미","3412","3482","20260422",""
"20260419","9호선","등촌","6703","6866","20260422",""
"20260419","9호선","염창","11212","10804","20260422",""
"20260419","9호선","신목동","2455","2364","20260422",""
"20260419","9호선","선유도","4612","4685","20260422",""
"20260419","9호선","당산","11782","11498","20260422",""
"20260419","9호선","국회의사당","7840","7488","20260422",""
"20260419","9호선","여의도","12890","11848","20260422",""
"20260419","9호선","샛강","2817","2669","20260422",""
"20260419","9호선","노량진","18450","19062","20260422",""
"20260419","9호선","노들","4077","3565","20260422",""
"20260419","9호선","흑석(중앙대입구)","4791","4925","20260422",""
"20260419","9호선","동작(현충원)","1625","1529","20260422",""
"20260419","9호선","구반포","516","523","20260422",""
"20260419","9호선","신반포","3068","3301","20260422",""
"20260419","9호선","고속터미널","15637","21972","20260422",""
"20260419","9호선","사평","2181","2143","20260422",""
"20260419","9호선","신논현","19044","18564","20260422",""
"20260419","9호선2~3단계","언주","4802","4903","20260422",""
"20260419","9호선2~3단계","선정릉","4247","4696","20260422",""
"20260419","9호선2~3단계","삼성중앙","2736","2736","20260422",""
"20260419","9호선2~3단계","봉은사","14038","15073","20260422",""
"20260419","9호선2~3단계","종합운동장","3974","3568","20260422",""
"20260419","9호선2~3단계","삼전","4876","4783","20260422",""
"20260419","9호선2~3단계","석촌고분","4758","4596","20260422",""
"20260419","9호선2~3단계","석촌","7067","6202","20260422",""
"20260419","9호선2~3단계","송파나루","4218","4435","20260422",""
"20260419","9호선2~3단계","한성백제","2978","2438","20260422",""
"20260419","9호선2~3단계","올림픽공원(한국체대)","12961","13615","20260422",""
"20260419","9호선2~3단계","둔촌오륜","2582","2610","20260422",""
"20260419","9호선2~3단계","중앙보훈병원","5669","5264","20260422",""
"20260419","경강선","판교","3755","3085","20260422",""
"20260419","경강선","이매","844","676","20260422",""
"20260419","경강선","삼동","1316","1285","20260422",""
"20260419","경강선","경기광주","4851","4806","20260422",""
"20260419","경강선","초월","2230","2206","20260422",""
"20260419","경강선","곤지암","1910","2157","20260422",""
"20260419","경강선","신둔도예촌","1210","1153","20260422",""
"20260419","경강선","이천","2821","3001","20260422",""
"20260419","경강선","부발","2006","2576","20260422",""
"20260419","경강선","세종대왕릉","423","439","20260422",""
"20260419","경강선","여주","3240","3234","20260422",""
"20260419","경강선","성남","837","754","20260422",""
"20260419","경부선","서울역","12933","3279","20260422",""
"20260419","경부선","남영","6064","6502","20260422",""
"20260419","경부선","용산","49565","45926","20260422",""
"20260419","경부선","노량진","7496","7305","20260422",""
"20260419","경부선","대방","5852","6778","20260422",""
"20260419","경부선","영등포","38719","37368","20260422",""
"20260419","경부선","신도림","2871","3499","20260422",""
"20260419","경부선","신길","5438","5119","20260422",""
"20260419","경부선","구로","12511","12632","20260422",""
"20260419","경부선","가산디지털단지","5504","7170","20260422",""
"20260419","경부선","금천구청","6847","6952","20260422",""
"20260419","경부선","석수","5336","5059","20260422",""
"20260419","경부선","관악","5557","5278","20260422",""
"20260419","경부선","안양","15421","15012","20260422",""
"20260419","경부선","명학","3679","3598","20260422",""
"20260419","경부선","금정","19110","19100","20260422",""
"20260419","경부선","군포","3330","3322","20260422",""
"20260419","경부선","의왕","5148","5134","20260422",""
"20260419","경부선","성균관대","10320","10264","20260422",""
"20260419","경부선","화서","10135","9942","20260422",""
"20260419","경부선","수원","43055","41751","20260422",""
"20260419","경부선","독산","7558","7578","20260422",""
"20260419","경부선","세류","2951","2649","20260422",""
"20260419","경부선","병점","11559","12253","20260422",""
"20260419","경부선","세마","2455","2173","20260422",""
"20260419","경부선","오산대","3245","2954","20260422",""
"20260419","경부선","오산","9679","9754","20260422",""
"20260419","경부선","진위","1164","1212","20260422",""
"20260419","경부선","송탄","4305","4634","20260422",""
"20260419","경부선","서정리","6844","8763","20260422",""
"20260419","경부선","평택지제","4009","3934","20260422",""
"20260419","경부선","평택","14384","14734","20260422",""
"20260419","경부선","성환","3490","4123","20260422",""
"20260419","경부선","직산","890","961","20260422",""
"20260419","경부선","두정","6879","8339","20260422",""
"20260419","경부선","천안","8225","7942","20260422",""
"20260419","경부선","당정","3647","3592","20260422",""
"20260419","경부선","서동탄","1006","913","20260422",""
"20260419","경부선","광명","3414","2357","20260422",""
"20260419","경원선","이촌(국립중앙박물관)","3245","2636","20260422",""
